review,tag
"Fire Emblem is a great series and when I heard that the series was having a 
mobile version I just knew I had to play it. Compared to the other 
versions, Heroes is pretty much the same concept, except less units to 
control and a very different combat system for skills and how units evolve. 
Of course there are microtransactions to get better units but most of the 
time you can get the orbs to pull units fairly easily. Overall a great game 
to try and of course perfect nods to the other games in the series.",tag:(p2w)
"Fun game, despite being a gacha it handles microtransactions pretty well 
and isn't too scummy. One of the best games out there for mobile.",tag:(p2w)
"It's a very fun game to play both online and off and it doesn't require 
microtransactions to be enjoyable.",tag:(p2w)
"Easily the best mobile game on the market. None of the microtransactions 
get in the way of gameplay and very minimal ads. The gameplay is close 
enough to console Fire Emblem games for veterans, and simple enough for 
anyone to pick up and play. Any of your defeated heroes return after each 
battle, unlike standard FE games, which works out fine considering how the 
hero summoning works.",tag:(p2w)
A great strategy game that gives you a lot to do and does not break the bank with microtransactions.,tag:(p2w)
It's a bite sized fire emblem experience. Well polished and I don't feel pressured to spend additional money via microtransactions to enjoy the game.,tag:(p2w)
"Great mini FE game. New and old players both will like new probably for the simplified gameplay, older FE players for the art and homage to all characters. Probably one of the smoothest running Android apps I've seen. Can do microtransactions but they are not at all necessary unless you want to avoid grinding (even so there is no avoiding the grind lol). I did the main story all in one day (currently goes to 9-5) but got very lucky with the RNG on the summoning. Now I'm going to spam arena till more content is added :P",tag:(p2w)
"While the harder missions rely you being exceptionally stronger than your foe along with them hesitating to move before you are in range reduces the stradegy in game where there is already a pitiful amount. However the adorable sprites, bite-size gameplay and bits of a full on Fire Emblem game here make this mobile title worth the time invested. Also it's microtransactions aren't in your face nor is game designed against you to encourage them.",tag:(p2w)
The game does not keep a record of your google play microtransactions. If you don't link a nintendo account you will lose your investment if you lose or format your device.,tag:(p2w)
"Great mobile Fire Emblem game. A true strategy game that doesn't have that many microtransactions, and is truly free.",tag:(p2w)
microtransactions suck,tag:(p2w)
"Solid game largely in keeping with classic Fire Emblem. Story is weak, but gameplay is great. Controls and gameplay could be improved to avoid annoying situations in combat that shouldn't happen, like when a unit gets moved by accident or having special attacks without the option to use them only when you want to. Game involves grinding, like any rpg, but the grind is fun for those who like Fire Emblem gameplay. Microtransactions are as annoying as in any game, but so far I am able to progress effectively without feeling like purchases are necessary to advance at a decent pace. Fun game, and one of the best free to plays I've enjoyed.",tag:(p2w)
"It's a great mobile game that does hit you everytime you run out of orbs ""Hey buy this to be able to get everything you want"". I'm very glad this game doesn't hit you with microtransactions like every other free mobile game",tag:(p2w)
"Fun and well made, the cost of microtransactions is very high, like kind of ridiculous but they have made something very slick. Not getting a 5 star character for long periods makes lose my desire to play to be honest, as currently I spend most of my time leveling 5 star characters and making new teams (Would like an increase in amount of teams)",tag:(p2w)
Forced to buy microtransactions for rare heroes; otherwise GREAT!,tag:(p2w)
"Fun game, it is Fire Emblem Light, but good to compare rolls with friends, and it doesn't extort or force cash shops (orbs are the only thing available through microtransactions) Any other crafting mats are in game rewards.",tag:(p2w)
"This game uses up your microtransactions and cancels them. I was out of ""Stamina"" (fre play credits) and selected back. I stead of exiting, the game used a consumable and refilled my stamina, against my controls. NINTENDO IS ENCOURAGING GAMBLING.",tag:(p2w)
"This game is terrible, not for its inherent quality, but the seedy underbelly beneath. The game preys on microtransactions to earn its coin, and much like a lottery machine, it can royally mess you up if you're careless. I was witness to this happen to someone else, and it's    beyond words to describe. Shame on you, Nintendo. I thought you were better than that.",tag:(p2w)
"I know what you might be thinking. I've given 5 stars to the major categories but I've listed this as hating it. I've been a fan of Fire Emblem for some time now and I was thrilled when IS brought out an app version I could play on the go.  However, through the many months of playing, I've encountered more than a few issues that I've had to resolve with customer service. Service is putting it generously. They are wholly unhelpful and regurgitate the same instructions over and over again in hopes that suddenly the issued will be magically resolved. I've had an issue for weeks regarding purchasing their orbs in which they blamed Google for the errors I was receiving. After a few more weeks, this was finally escalated and I was able to purchase once more. After that purchase, he same issue began once again.   I'm pretty peeved about this. FEH was a welcomed break in my day and as I don't game regularly as I did when I was younger I was happy and financially able to support the game through microtransactions. Seems as though I will have to selve FEH for good due to the inconsistencies of IS' mobile customer support.",tag:(p2w)
