content,score
"Fairly fun game, although unless you're playing on a tablet, I wouldn't recommend it. It sucks the life out of your phone, and will heat up its processor something fierce. Other than that, it's a good time waster of the likes of Castle Crashers and such. Takes a lot of time to build and upgrade later.",4
Doesn't lag or bug out great for new game,4
,4
"Fun game, but the servers have been disconnecting me repeatedly over the last week, and its been getting worse.",3
Fun and reminds me of an old xbox game.,5
Not the kind of game you can sit down and play for more than  maybe 15 mind at a time but it's okay now and then,4
Only down side is the amount of time needed to wait and game is sparing on giving gems.,4
This is a great alternative to clash of clans,5
,3
Would like to be able to delete destroy or sell rooms,3
Expesive,5
Great dungeon game a little slow to get things built without spending real cash but worth the time.,5
Solid game... takes along time unless u pay,4
"I love Dungeon Keeper! It's social, competitive, low maintenance and FREE!!!!! A great way to take a brake from life and dominate your own little world full of imps and minions who do your every biding. I so love this game!!!",5
Takes a lot of time to get anywhere,5
I downloaded this because I was a DK fan and have only been mildly entertained. The most frustrating aspect of the game is the user interface. You'll spend hours rearranging because it's so difficult to zero in on what you're trying to click. I guess the devs expect you to be zoomed in like a panzie all the time. Other than that the game offers nothing new or exciting...not even sure why I still play.,3
,5
Love this game . Only thig I dont like is its so time consuming,5
,4
Only thing I don't like is how much more imps coast,5
"Patience is the virtue.  Save save save the gems!  Save enough for the first imp.  Love this game!  No money needed if you are patient.   Those bad ratings are those people who spent their gems early and complained the greed.   I'm mean really, the maker needs to make money right?  I've seen people spent hundreds on candy crush... Real hundreds.. Sigh.. And this game.... Lol great detailed design, better than dk2 for sure.",5
Fun,5
"Definitely not as awesome as DK or DK2, but it is a great mobile spin-off. When there's only so much you can do to bring DK to mobile, I think a good job was done to refresh my fondness for the franchise.",5
"A fun game might be hiding behind a pay to ""win"" system.  Unfortunately there is a massive delay between actions and minimal reward for devoting time to it.",1
This game wanna make you pay (EA of course...) but its really strategic and addictive,4
,5
Would give 5 star if chat was better.   Chat does not allow a running dialog with guild members.  Game play and over all experience would be better if chat improved.   😃,4
Fun game but tends to crash during raids and gets very annoying.,3
Always enjoy slapping imps around!,5
,5
Slapping imps is a mini-game by itself.,5
Thanks EA for making fans wait so long for this train wreck,1
H,5
,3
I love this game .. it is awesome!!,5
,4
"As free to play mobile vomit goes, this one is less flaccid than most. Not another dragon clicker.",5
I would have rather paid two to three dollars for a full game than yet another freemium. This game is really good apart from the insane wait times.,3
But cool,4
,5
Great game,5
,5
,4
,4
Patience is key.,5
Addicting,5
,2
Wish gems were easier to get but other than that BADASS!!!!,5
It would be five stars if there were ways to earn more gems and they weren't so expensive to purchase.,4
Definitely a good game,5
"This game is funny, it's easy to get sucked into. Only a four because of graphics and I hate that it only takes one tap to dig dirt out. So you can accidentally dig out three units trying to cancel one.",4
Love this game.  Keeps consistent upgrades to keep you interested.   Could use a better clan setup.  Not a deal breaker.,5
Seriously the little coach in the game's name is Horny.,5
I enjoy playing,5
I like it. A little quirky. Can't tell how long you have on protection. Overall some good features.  Wish it was more like original.,4
,4
Not what I was expecting. Seems like the same thing that has already been done so many times before. Some originality would've been good.,2
,5
It's almost like the original game.,4
,5
"Hoped it would be like the PC version, and to many great lengths it was, but this version plays like several mobile games my wife likes to bury herself in, where you have to wait (sometimes days) to accomplish a level. A different kind of play is all, I guess...",5
They're not necessarily to enjoy this game! This is a decent homage to the classic. I'd love to see the classic one made for phones though.,4
,5
"That's no put down, I'm extremely picky on game time. I don't have much",5
If you have time to kill this game is a great way to spend it,5
Takes some time to build up your dungeon.,4
,5
Wonderful game.,5
This game has great graphics and its cool that you get to hear horny talk,5
Great fun game,5
